"Recência","Frequência","Gasto","ID do Cliente","Segmento"
91,155,1424.29,"15799","Intermediário"
123,244,1242.58,"15800","Intermediário"
62,64,1063.95,"15801","Intermediário"
67,51,1929.66,"15803","Intermediário"
66,88,1817.52,"15807","Intermediário"
52,58,1274.44,"15809","Intermediário"
223,40,1303.91,"15813","Intermediário"
32,98,2634.44,"15814","Intermediário"
79,49,2100.6,"15815","Intermediário"
19,65,1840.06,"15822","Intermediário"
72,119,2598.28,"15826","Intermediário"
391,74,1108.82,"15828","Intermediário"
35,334,1058.72,"15850","Intermediário"
56,368,2505.21,"15860","Intermediário"
38,23,2180.76,"15864","Intermediário"
56,127,2248.92,"15865","Intermediário"
425,11,1449.14,"15876","Intermediário"
420,183,1157.3,"15879","Intermediário"
214,75,1495.98,"15882","Intermediário"
108,115,1951.82,"15885","Intermediário"
172,399,1806.28,"15889","Intermediário"
35,203,2555.64,"15906","Intermediário"
16,628,2681.8,"15910","Intermediário"
639,259,1702.34,"15911","Intermediário"
194,95,1074.7,"15912","Intermediário"
20,115,2495.87,"15932","Intermediário"
37,74,1107.46,"15933","Intermediário"
433,29,2190.66,"15934","Intermediário"
292,38,2164.24,"15944","Intermediário"
518,26,2304.18,"15946","Intermediário"
98,29,1708.24,"15947","Intermediário"
24,95,1509.09,"15948","Intermediário"
18,35,1127.05,"15969","Intermediário"
472,145,1810.27,"15972","Intermediário"
181,398,1746.64,"15976","Intermediário"
33,65,1054.73,"15977","Intermediário"
139,104,2715.28,"15985","Intermediário"
28,196,1682.13,"15987","Intermediário"
60,180,2010.05,"15990","Intermediário"
70,114,1202.18,"15994","Intermediário"
104,212,1686.9,"15996","Intermediário"
490,90,2146.39,"16004","Intermediário"
28,514,2436.22,"16005","Intermediário"
261,299,1724.06,"16010","Intermediário"
53,291,1130.27,"16014","Intermediário"
19,382,2533.94,"16016","Intermediário"
63,131,1553.83,"16017","Intermediário"
107,35,2048.36,"16027","Intermediário"
472,212,1970.45,"16032","Intermediário"
103,140,2556.84,"16036","Intermediário"
285,71,1509.34,"16037","Intermediário"
81,125,2416.9,"16040","Intermediário"
38,130,2265.12,"16042","Intermediário"
53,73,1856.59,"16043","Intermediário"
56,501,1899.68,"16049","Intermediário"
161,122,2111.88,"16054","Intermediário"
381,433,2382.62,"16065","Intermediário"
32,102,1521.87,"16066","Intermediário"
60,73,1076.8,"16071","Intermediário"
19,129,2234.73,"16076","Intermediário"
641,8,2300.4,"16077","Intermediário"
32,21,1352,"16079","Intermediário"
116,71,2351.42,"16083","Intermediário"
39,376,2343.53,"16085","Intermediário"
405,10,1739.92,"16087","Intermediário"
591,6,1437.43,"16088","Intermediário"
130,90,1587.94,"16092","Intermediário"
280,66,1584.97,"16096","Intermediário"
66,69,1573.2,"16099","Intermediário"
58,57,1842.14,"16102","Intermediário"
264,110,2386.19,"16105","Intermediário"
100,135,2235.92,"16108","Intermediário"
61,449,1819.27,"16110","Intermediário"
25,428,2575.14,"16115","Intermediário"
24,54,1720.81,"16119","Intermediário"
73,359,1477.09,"16121","Intermediário"
333,82,1772.49,"16124","Intermediário"
423,96,1396.05,"16129","Intermediário"
37,116,2145.34,"16134","Intermediário"
34,57,1111.15,"16139","Intermediário"
81,71,1557.6,"16140","Intermediário"
149,136,2398.91,"16147","Intermediário"
284,29,1829.04,"16152","Intermediário"
297,52,1232.79,"16159","Intermediário"
430,63,1386.12,"16167","Intermediário"
24,85,1822.97,"16169","Intermediário"
111,113,1884.55,"16172","Intermediário"
31,84,1418.32,"16173","Intermediário"
142,65,2246.75,"16174","Intermediário"
110,98,1836.44,"16175","Intermediário"
437,72,2052.69,"16176","Intermediário"
66,118,2247.31,"16177","Intermediário"
83,41,1077.81,"16183","Intermediário"
80,45,1158.79,"16184","Intermediário"
60,74,1087.66,"16188","Intermediário"
485,93,2016.71,"16197","Intermediário"
19,124,2112.12,"16201","Intermediário"
376,124,2501.99,"16202","Intermediário"
74,77,1114.54,"16203","Intermediário"
46,200,1830.61,"16205","Intermediário"
70,244,2602.32,"16206","Intermediário"
104,36,1090.59,"16211","Intermediário"
35,78,1293.71,"16212","Intermediário"
186,98,2038.25,"16214","Intermediário"
52,262,2235.51,"16221","Intermediário"
334,160,1345.22,"16222","Intermediário"
390,126,1102.35,"16223","Intermediário"
73,116,1616.54,"16224","Intermediário"
59,105,2712.97,"16232","Intermediário"
87,75,1965.71,"16233","Intermediário"
56,115,2053.71,"16235","Intermediário"
72,35,1492.2,"16239","Intermediário"
227,154,2579.38,"16244","Intermediário"
39,90,1413.66,"16245","Intermediário"
68,69,1800.07,"16249","Intermediário"
282,29,1629.37,"16256","Intermediário"
33,168,1059.45,"16261","Intermediário"
89,109,1757.95,"16266","Intermediário"
369,54,1141.24,"16270","Intermediário"
212,111,2151.11,"16275","Intermediário"
192,26,2629.39,"16276","Intermediário"
116,55,1117.84,"16278","Intermediário"
355,33,1307.58,"16282","Intermediário"
480,131,2069.3,"16290","Intermediário"
137,62,1253.76,"16292","Intermediário"
25,79,1328.55,"16295","Intermediário"
642,74,1313.67,"16296","Intermediário"
38,47,1085.7,"16298","Intermediário"
446,249,1392.43,"16300","Intermediário"
229,69,1192.82,"16306","Intermediário"
445,75,1194.92,"16307","Intermediário"
405,62,1491.4,"16314","Intermediário"
135,117,2192.51,"16317","Intermediário"
443,115,1703.07,"16329","Intermediário"
448,34,2037.7,"16331","Intermediário"
44,199,2010.41,"16332","Intermediário"
123,377,1526.06,"16340","Intermediário"
60,111,1198.74,"16345","Intermediário"
48,266,1798.22,"16348","Intermediário"
37,122,2253.89,"16350","Intermediário"
79,142,1129.51,"16354","Intermediário"
23,125,2697.75,"16359","Intermediário"
34,78,1548.13,"16366","Intermediário"
53,229,1362.4,"16367","Intermediário"
34,170,2664.81,"16369","Intermediário"
98,228,1320.56,"16370","Intermediário"
49,333,1328.61,"16372","Intermediário"
82,358,1771.45,"16374","Intermediário"
283,10,1308.48,"16377","Intermediário"
20,108,2157.4,"16379","Intermediário"
77,32,1780.59,"16380","Intermediário"
105,81,1358.95,"16384","Intermediário"
44,147,1102.59,"16386","Intermediário"
69,34,1382.07,"16389","Intermediário"
416,331,1103.61,"16391","Intermediário"
72,83,1555.34,"16394","Intermediário"
170,82,1705.8,"16398","Intermediário"
60,169,1101.94,"16418","Intermediário"
128,92,1487.42,"16419","Intermediário"
18,372,1908.25,"16426","Intermediário"
73,28,1117.94,"16430","Intermediário"
165,43,1505.73,"16450","Intermediário"
193,269,1615.22,"16461","Intermediário"
37,82,1422.4,"16463","Intermediário"
35,236,1314.68,"16464","Intermediário"
67,483,2458.6,"16470","Intermediário"
290,62,1189.98,"16471","Intermediário"
23,360,1871.5,"16474","Intermediário"
93,145,2294.68,"16485","Intermediário"
62,87,1533.16,"16491","Intermediário"
95,111,2132.09,"16493","Intermediário"
24,138,2330.77,"16496","Intermediário"
376,144,2578.34,"16499","Intermediário"
399,207,1237.23,"16501","Intermediário"
388,131,2100,"16510","Intermediário"
37,320,1819.02,"16511","Intermediário"
202,415,2482.62,"16520","Intermediário"
431,239,1148.01,"16521","Intermediário"
97,77,1272.44,"16527","Intermediário"
206,129,2012,"16529","Intermediário"
38,138,2298.33,"16531","Intermediário"
35,177,1095.56,"16533","Intermediário"
111,88,2237.12,"16551","Intermediário"
51,66,1915.68,"16555","Intermediário"
19,35,1455.23,"16569","Intermediário"
87,86,1301.78,"16574","Intermediário"
264,28,1462.78,"16586","Intermediário"
402,71,1361.28,"16588","Intermediário"
66,78,1071.14,"16593","Intermediário"
77,474,1810.18,"16595","Intermediário"
20,143,2153.41,"16600","Intermediário"
469,122,1288.72,"16608","Intermediário"
202,110,1785.13,"16611","Intermediário"
198,49,1179.79,"16614","Intermediário"
47,96,2647.59,"16618","Intermediário"
279,116,1938.33,"16619","Intermediário"
19,94,1758.93,"16620","Intermediário"
290,99,1654.03,"16625","Intermediário"
45,125,2318.1,"16628","Intermediário"
497,80,1892.52,"16631","Intermediário"
238,91,1814.61,"16634","Intermediário"
48,69,1154.47,"16637","Intermediário"
38,140,2430.53,"16638","Intermediário"
47,81,1747.98,"16639","Intermediário"
20,54,1077.45,"16642","Intermediário"
87,98,1916.11,"16650","Intermediário"
32,69,1212.66,"16653","Intermediário"
157,83,1711.47,"16654","Intermediário"
32,24,1879.55,"16660","Intermediário"
39,160,1374.87,"16669","Intermediário"
44,6,1692.27,"16671","Intermediário"
49,133,2361.9,"16676","Intermediário"
88,49,1921.84,"16681","Intermediário"
17,62,1260.86,"16688","Intermediário"
272,5,1914.7,"16692","Intermediário"
84,174,1199.46,"16693","Intermediário"
242,5,1998,"16698","Intermediário"
431,91,1110.83,"16702","Intermediário"
234,116,1529.8,"16714","Intermediário"
282,8,2149.68,"16716","Intermediário"
107,130,1301.63,"16723","Intermediário"
318,392,1882.11,"16725","Intermediário"
42,270,2088.41,"16726","Intermediário"
380,213,1437.42,"16727","Intermediário"
62,269,1054.67,"16728","Intermediário"
27,242,1304.76,"16744","Intermediário"
46,25,1764.72,"16751","Intermediário"
230,79,1312.37,"16756","Intermediário"
35,89,1501.38,"16762","Intermediário"
289,34,1145.6,"16766","Intermediário"
63,164,1708.12,"16768","Intermediário"
276,100,1141.75,"16769","Intermediário"
73,354,1932.13,"16770","Intermediário"
83,135,1594.45,"16774","Intermediário"
96,146,1307.76,"16777","Intermediário"
139,495,1950.3,"16788","Intermediário"
19,93,1545.62,"16790","Intermediário"
17,518,2090.91,"16794","Intermediário"
381,408,2492.39,"16795","Intermediário"
409,407,1827.77,"16797","Intermediário"
27,164,1201.49,"16800","Intermediário"
179,76,1619.73,"16801","Intermediário"
189,251,1097.24,"16805","Intermediário"
158,142,2123.88,"16807","Intermediário"
39,259,1727.43,"16809","Intermediário"
376,115,2392,"16812","Intermediário"
24,449,1692.98,"16813","Intermediário"
243,175,2260.09,"16823","Intermediário"
54,64,1826.89,"16825","Intermediário"
54,75,1207.5,"16830","Intermediário"
17,92,2409.04,"16833","Intermediário"
144,87,1538.41,"16835","Intermediário"
213,59,1159.61,"16838","Intermediário"
116,63,1264.19,"16842","Intermediário"
68,85,1411.62,"16848","Intermediário"
433,75,1408.96,"16854","Intermediário"
160,110,1932.41,"16859","Intermediário"
468,43,1610.62,"16860","Intermediário"
93,18,1213.13,"16872","Intermediário"
46,187,1840.86,"16880","Intermediário"
203,288,2396.59,"16883","Intermediário"
53,75,1073.92,"16884","Intermediário"
210,218,2530.9,"16889","Intermediário"
17,516,2056.82,"16891","Intermediário"
518,191,1324.06,"16894","Intermediário"
80,171,1121.42,"16895","Intermediário"
23,179,1721.02,"16899","Intermediário"
132,44,1706.88,"16902","Intermediário"
45,190,1062.28,"16903","Intermediário"
97,225,1448.8,"16906","Intermediário"
45,255,1707.9,"16907","Intermediário"
20,547,1510.06,"16910","Intermediário"
25,74,1543.18,"16915","Intermediário"
39,264,1123.4,"16916","Intermediário"
292,51,1857.83,"16917","Intermediário"
387,114,1421.35,"16926","Intermediário"
19,77,1295.39,"16929","Intermediário"
70,143,2110.99,"16934","Intermediário"
28,281,1920.59,"16942","Intermediário"
227,35,1299.49,"16943","Intermediário"
399,75,1222.04,"16946","Intermediário"
19,60,1286.27,"16949","Intermediário"
150,86,1277.75,"16951","Intermediário"
200,57,1309.41,"16955","Intermediário"
54,470,2043.43,"16960","Intermediário"
24,28,2154.97,"16966","Intermediário"
271,112,1473.33,"16980","Intermediário"
19,266,2535.9,"16987","Intermediário"
23,12,1133.25,"16989","Intermediário"
479,28,1950.95,"16993","Intermediário"
46,75,2123.61,"16996","Intermediário"
101,84,2571.55,"17002","Intermediário"
62,70,2425.16,"17004","Intermediário"
20,130,1636.32,"17006","Intermediário"
66,67,1120.1,"17007","Intermediário"
44,217,1842.56,"17015","Intermediário"
56,37,2287.7,"17018","Intermediário"
458,48,1182.22,"17021","Intermediário"
76,42,1510.64,"17025","Intermediário"
94,186,1327.11,"17027","Intermediário"
597,95,1593.83,"17028","Intermediário"
126,29,2137.3,"17029","Intermediário"
102,40,1332.79,"17033","Intermediário"
32,59,1283.92,"17034","Intermediário"
103,75,1267.32,"17037","Intermediário"
620,44,1954.99,"17039","Intermediário"
42,129,1686.28,"17041","Intermediário"
48,205,2616.55,"17043","Intermediário"
173,85,1906.07,"17046","Intermediário"
101,142,2289.23,"17047","Intermediário"
133,101,2071.68,"17048","Intermediário"
44,83,1356.33,"17054","Intermediário"
97,62,1179.89,"17058","Intermediário"
329,164,1208.22,"17062","Intermediário"
33,174,1446.09,"17073","Intermediário"
33,200,2241.73,"17075","Intermediário"
52,50,1242.75,"17076","Intermediário"
23,96,2050.08,"17086","Intermediário"
44,115,1991.01,"17088","Intermediário"
38,137,2572.25,"17095","Intermediário"
18,310,1340.45,"17097","Intermediário"
26,73,2507.05,"17101","Intermediário"
45,140,1295.46,"17109","Intermediário"
590,159,2322.59,"17113","Intermediário"
168,475,2070.44,"17126","Intermediário"
444,37,1155.03,"17127","Intermediário"
21,134,2463.17,"17131","Intermediário"
468,78,1272.8,"17132","Intermediário"
32,160,1954.16,"17135","Intermediário"
432,176,1133.63,"17137","Intermediário"
255,90,1283.75,"17142","Intermediário"
392,93,1375.65,"17150","Intermediário"
210,16,2016.5,"17152","Intermediário"
48,113,1980,"17158","Intermediário"
37,130,2099.59,"17159","Intermediário"
44,104,1715.46,"17162","Intermediário"
48,144,2467.35,"17164","Intermediário"
300,100,1794.32,"17165","Intermediário"
73,75,1156.73,"17169","Intermediário"
60,63,1443.69,"17175","Intermediário"
194,158,1507.26,"17179","Intermediário"
72,408,2256.98,"17180","Intermediário"
74,195,1743.04,"17190","Intermediário"
51,44,2310.04,"17193","Intermediário"
39,173,1213.88,"17198","Intermediário"
69,186,1242.04,"17201","Intermediário"
76,103,1069.12,"17214","Intermediário"
81,113,1605.01,"17222","Intermediário"
34,125,2022.03,"17227","Intermediário"
41,99,1904.88,"17235","Intermediário"
28,158,1929.26,"17236","Intermediário"
328,32,1189.45,"17239","Intermediário"
69,120,1826.04,"17244","Intermediário"
164,330,1889.34,"17259","Intermediário"
123,30,1733.89,"17268","Intermediário"
58,114,2148.63,"17272","Intermediário"
146,217,2339.66,"17282","Intermediário"
25,295,2499.98,"17288","Intermediário"
47,279,2079.39,"17289","Intermediário"
19,203,1501.44,"17290","Intermediário"
30,79,1135.63,"17302","Intermediário"
664,9,2135.46,"17305","Intermediário"
47,24,2328.84,"17313","Intermediário"
62,9,2600.34,"17317","Intermediário"
24,295,1741.18,"17321","Intermediário"
31,336,1565.59,"17323","Intermediário"
33,152,2301.87,"17324","Intermediário"
167,543,2027.87,"17337","Intermediário"
172,407,1889.83,"17341","Intermediário"
395,35,1227.54,"17342","Intermediário"
371,80,1259.94,"17343","Intermediário"
31,213,1604.68,"17345","Intermediário"
30,461,2476.41,"17348","Intermediário"
24,146,1906.041,"17350","Intermediário"
52,69,1988.23,"17351","Intermediário"
33,240,1231.38,"17360","Intermediário"
448,135,1096.24,"17366","Intermediário"
56,91,1167.5,"17373","Intermediário"
93,57,2691.57,"17388","Intermediário"
38,138,1233.18,"17397","Intermediário"
32,64,1214.72,"17410","Intermediário"
28,75,1425.38,"17411","Intermediário"
59,21,2249.52,"17414","Intermediário"
66,57,1084.43,"17420","Intermediário"
62,43,1118.95,"17423","Intermediário"
144,95,1357.46,"17429","Intermediário"
34,277,1751.39,"17432","Intermediário"
18,134,2373.82,"17434","Intermediário"
269,71,1422.77,"17438","Intermediário"
17,100,1721.4,"17451","Intermediário"
208,126,1547.94,"17454","Intermediário"
381,77,1225.42,"17456","Intermediário"
110,139,2228.27,"17460","Intermediário"
32,324,2557.91,"17463","Intermediário"
441,142,2542.79,"17465","Intermediário"
628,44,1144.3,"17477","Intermediário"
424,40,1272.8,"17478","Intermediário"
19,82,1255.59,"17481","Intermediário"
264,39,1122.42,"17492","Intermediário"
374,72,1412.89,"17496","Intermediário"
305,71,1341.39,"17499","Intermediário"
33,5,1138,"17500","Intermediário"
177,102,2435.48,"17505","Intermediário"
88,18,1158.8,"17513","Intermediário"
47,180,1617.46,"17515","Intermediário"
45,78,1278.06,"17521","Intermediário"
17,73,1070.71,"17522","Intermediário"
375,26,1161.9,"17525","Intermediário"
626,82,1240.25,"17529","Intermediário"
206,58,1266.82,"17531","Intermediário"
69,92,1668.83,"17534","Intermediário"
633,149,1226.57,"17539","Intermediário"
40,64,1590.6,"17540","Intermediário"
59,278,1448.54,"17545","Intermediário"
213,334,2547.64,"17550","Intermediário"
17,88,1952.45,"17554","Intermediário"
35,272,1057.74,"17555","Intermediário"
110,56,1895.8,"17560","Intermediário"
30,63,1122.38,"17562","Intermediário"
66,353,1703.75,"17571","Intermediário"
252,124,1450.7,"17582","Intermediário"
125,397,2093.3,"17585","Intermediário"
18,201,1479.22,"17590","Intermediário"
101,104,2497.88,"17594","Intermediário"
94,107,1793.48,"17603","Intermediário"
56,389,1894.34,"17609","Intermediário"
556,157,1529.49,"17610","Intermediário"
613,38,1130.21,"17622","Intermediário"
48,196,2383.67,"17623","Intermediário"
30,97,1568.63,"17624","Intermediário"
21,156,2455.52,"17629","Intermediário"
47,101,2057.39,"17633","Intermediário"
52,297,2361.97,"17634","Intermediário"
440,74,1265.58,"17635","Intermediário"
135,108,1824.49,"17642","Intermediário"
76,125,2216.37,"17648","Intermediário"
154,98,1578.89,"17649","Intermediário"
52,44,1207.56,"17653","Intermediário"
89,82,1674.69,"17656","Intermediário"
34,80,1166.23,"17664","Intermediário"
19,44,2047.8,"17666","Intermediário"
31,92,2403.34,"17671","Intermediário"
157,81,1695.97,"17694","Intermediário"
147,61,1746.04,"17695","Intermediário"
51,78,1094.84,"17703","Intermediário"
19,120,2083.9,"17705","Intermediário"
398,76,1198.09,"17713","Intermediário"
336,81,1410.18,"17714","Intermediário"
31,66,1060.25,"17727","Intermediário"
95,99,1708.99,"17731","Intermediário"
388,140,2470.39,"17732","Intermediário"
69,86,1442.32,"17734","Intermediário"
129,85,2098.48,"17742","Intermediário"
19,151,2649.14,"17744","Intermediário"
21,193,1797.57,"17750","Intermediário"
33,138,1276.91,"17759","Intermediário"
66,159,1623.64,"17764","Intermediário"
214,38,1143.27,"17770","Intermediário"
168,165,2601.47,"17787","Intermediário"
89,5,1117.9,"17788","Intermediário"
56,225,1361.99,"17796","Intermediário"
38,275,1985.87,"17797","Intermediário"
53,104,1199.01,"17800","Intermediário"
28,233,1165.89,"17812","Intermediário"
30,371,1770.88,"17813","Intermediário"
391,146,1617.32,"17814","Intermediário"
436,176,2188.5,"17822","Intermediário"
21,288,2388.05,"17827","Intermediário"
38,67,1820.09,"17828","Intermediário"
58,169,1593.38,"17837","Intermediário"
101,1,2033.1,"17846","Intermediário"
438,237,1563.34,"17851","Intermediário"
423,106,1608.19,"17853","Intermediário"
201,120,1071.45,"17854","Intermediário"
17,15,1418.03,"17856","Intermediário"
339,102,1279.09,"17862","Intermediário"
158,26,1134.95,"17866","Intermediário"
46,141,1621.28,"17867","Intermediário"
220,85,1118.99,"17871","Intermediário"
59,85,1412.33,"17878","Intermediário"
47,175,1608.38,"17886","Intermediário"
37,163,1820.44,"17888","Intermediário"
87,422,2453.38,"17894","Intermediário"
188,346,2585,"17897","Intermediário"
87,171,2383.52,"17905","Intermediário"
389,277,1411.54,"17908","Intermediário"
104,40,1840.32,"17919","Intermediário"
80,368,2423.5,"17921","Intermediário"
45,90,1331.57,"17932","Intermediário"
146,7,1433.28,"17941","Intermediário"
88,206,1432.81,"17950","Intermediário"
55,33,1636.08,"17951","Intermediário"
53,114,1974.42,"17966","Intermediário"
182,207,2369.94,"17969","Intermediário"
40,403,1858.06,"17974","Intermediário"
45,108,1565.63,"17977","Intermediário"
381,80,1461.76,"17978","Intermediário"
161,251,1191.27,"17984","Intermediário"
252,57,1527.61,"17990","Intermediário"
137,314,2313.32,"17994","Intermediário"
90,166,1970.67,"17997","Intermediário"
251,181,2155.83,"18009","Intermediário"
48,170,1960.46,"18016","Intermediário"
51,496,1651.79,"18022","Intermediário"
395,112,1177.72,"18025","Intermediário"
516,17,2074.07,"18026","Intermediário"
51,61,1276.74,"18035","Intermediário"
48,332,1563.64,"18036","Intermediário"
650,55,2282.28,"18051","Intermediário"
409,140,1203.56,"18057","Intermediário"
424,75,1185.46,"18060","Intermediário"
189,54,1632.67,"18062","Intermediário"
91,53,1440.4,"18066","Intermediário"
273,86,1428.63,"18071","Intermediário"
389,56,1509.04,"18074","Intermediário"
34,2,1231.5,"18080","Intermediário"
346,71,1645.75,"18085","Intermediário"
328,48,2303.09,"18095","Intermediário"
27,438,1805.28,"18096","Intermediário"
345,196,1461.46,"18106","Intermediário"
83,574,2154.3,"18116","Intermediário"
24,364,1826.21,"18122","Intermediário"
45,196,1142.99,"18125","Intermediário"
31,70,1059.39,"18130","Intermediário"
45,37,1249.62,"18135","Intermediário"
79,88,1631.36,"18136","Intermediário"
66,96,1624.71,"18149","Intermediário"
150,106,1879.44,"18151","Intermediário"
31,93,1803.1,"18161","Intermediário"
39,37,1384.86,"18167","Intermediário"
74,92,2437.31,"18171","Intermediário"
102,45,2696.36,"18173","Intermediário"
47,100,2216.87,"18177","Intermediário"
25,109,2547.55,"18179","Intermediário"
20,119,1843.75,"18180","Intermediário"
40,182,1205.94,"18181","Intermediário"
93,86,1403.73,"18189","Intermediário"
181,70,1207.35,"18193","Intermediário"
111,281,1464.31,"18196","Intermediário"
215,68,1396.99,"18202","Intermediário"
87,200,1993.7,"18204","Intermediário"
546,58,1780.34,"18214","Intermediário"
105,90,2247.49,"18215","Intermediário"
227,39,1142,"18218","Intermediário"
242,25,1921.76,"18220","Intermediário"
38,84,1424.94,"18221","Intermediário"
87,104,1796.48,"18235","Intermediário"
45,98,1795.35,"18236","Intermediário"
234,125,2150.36,"18239","Intermediário"
66,138,1542.09,"18252","Intermediário"
480,50,2059.67,"18258","Intermediário"
41,61,1213.16,"18263","Intermediário"
150,67,1490.23,"18268","Intermediário"
59,94,1656.52,"18276","Intermediário"
74,64,1180.05,"18277","Intermediário"
492,67,1296.43,"18286","Intermediário"
34,175,4428.69,"12349","Premium"
52,103,2849.84,"12352","Premium"
17,77,3887.07,"12358","Premium"
68,217,4252.89,"12360","Premium"
67,202,4320.31,"12370","Premium"
60,167,4067.38,"12371","Premium"
41,83,2989.22,"12374","Premium"
331,152,3426.32,"12377","Premium"
31,146,3901.11,"12388","Premium"
37,281,2773.42,"12391","Premium"
35,254,5067.27,"12395","Premium"
48,159,4340.77,"12408","Premium"
111,172,5231.8,"12422","Premium"
178,92,3340.03,"12424","Premium"
58,108,5059.32,"12432","Premium"
30,98,2906.85,"12438","Premium"
37,177,5005.46,"12444","Premium"
38,201,4835.89,"12449","Premium"
60,125,3181.04,"12456","Premium"
82,85,2995.91,"12457","Premium"
203,150,3670.74,"12468","Premium"
538,76,3070.54,"12469","Premium"
45,168,3938.55,"12473","Premium"
33,139,5120.58,"12483","Premium"
111,147,3723.87,"12502","Premium"
158,145,5178.02,"12510","Premium"
444,190,3084.02,"12511","Premium"
35,250,4372.15,"12523","Premium"
75,158,3759.26,"12530","Premium"
24,238,4608.75,"12553","Premium"
24,207,4966.92,"12562","Premium"
18,188,4124.69,"12569","Premium"
37,172,4642.45,"12578","Premium"
44,180,4695.66,"12589","Premium"
53,199,5090.11,"12594","Premium"
35,206,3811.22,"12597","Premium"
25,206,4534.09,"12598","Premium"
44,132,5043.92,"12600","Premium"
94,175,3435.86,"12609","Premium"
32,100,3781.38,"12619","Premium"
292,174,3747.84,"12623","Premium"
227,183,5164.88,"12625","Premium"
26,230,4478.53,"12627","Premium"
73,183,3481.57,"12631","Premium"
105,179,2930.41,"12635","Premium"
49,160,3539.3,"12645","Premium"
164,86,4160.83,"12653","Premium"
166,101,2744.03,"12669","Premium"
26,115,3760.29,"12670","Premium"
40,107,2843.09,"12676","Premium"
44,157,2863.08,"12685","Premium"
129,171,4873.81,"12688","Premium"
23,268,4939.99,"12700","Premium"
47,239,4013.08,"12721","Premium"
44,179,4014.6,"12726","Premium"
514,2,3710.5,"12737","Premium"
94,89,2726.73,"12739","Premium"
97,53,4366.78,"12752","Premium"
251,63,3010.74,"12754","Premium"
68,302,5020.74,"12759","Premium"
226,28,3246.45,"12770","Premium"
20,227,4618.24,"12782","Premium"
451,67,2878.96,"12806","Premium"
18,166,2955.75,"12826","Premium"
49,423,3398.48,"12838","Premium"
159,176,4041.97,"12840","Premium"
47,148,3090.56,"12849","Premium"
150,148,3907.5,"12853","Premium"
94,265,2994.02,"12854","Premium"
226,121,3688,"12857","Premium"
68,48,2792.55,"12863","Premium"
42,195,3323.47,"12865","Premium"
342,436,3685.49,"12872","Premium"
73,170,4081.79,"12876","Premium"
19,277,2955.17,"12877","Premium"
27,63,2919.81,"12906","Premium"
55,158,3103.19,"12909","Premium"
154,184,4654.02,"12916","Premium"
144,50,4359.2,"12917","Premium"
51,179,4304.89,"12928","Premium"
18,254,4243.86,"12935","Premium"
31,217,3097.61,"12937","Premium"
24,194,3213.72,"12951","Premium"
17,180,4757.16,"12955","Premium"
24,190,3601.59,"12963","Premium"
374,80,4306.92,"12967","Premium"
227,154,3156.38,"12976","Premium"
258,178,2744.81,"12982","Premium"
25,154,2972.83,"13012","Premium"
20,257,4887.24,"13021","Premium"
423,435,3419.27,"13031","Premium"
68,212,2843.55,"13032","Premium"
154,232,3914.95,"13037","Premium"
307,419,4853.9,"13044","Premium"
30,268,4084.21,"13048","Premium"
228,253,3168.53,"13052","Premium"
17,347,3064.67,"13077","Premium"
47,252,2957.47,"13110","Premium"
105,298,4782.45,"13124","Premium"
20,251,3998.25,"13126","Premium"
39,149,3313.77,"13131","Premium"
212,18,3371.45,"13135","Premium"
27,188,3068.84,"13196","Premium"
26,314,4974.23,"13198","Premium"
459,1,2803.2,"13205","Premium"
26,206,2729.32,"13211","Premium"
72,204,3851.52,"13213","Premium"
433,229,3264.23,"13214","Premium"
34,379,3387.43,"13246","Premium"
172,75,2951.11,"13253","Premium"
33,440,3214.69,"13268","Premium"
39,231,3364.59,"13285","Premium"
171,328,3320.84,"13291","Premium"
23,123,4368.62,"13297","Premium"
20,206,3754.71,"13305","Premium"
38,187,3445.32,"13313","Premium"
47,125,5112.97,"13329","Premium"
108,118,2806.18,"13330","Premium"
273,399,3838.36,"13357","Premium"
88,89,3191.87,"13397","Premium"
56,272,4103.12,"13421","Premium"
124,178,3403.63,"13425","Premium"
83,129,3316.24,"13431","Premium"
21,152,4475.23,"13435","Premium"
30,167,3408.06,"13437","Premium"
446,192,3881.89,"13446","Premium"
42,147,4120.04,"13450","Premium"
40,144,2905.93,"13455","Premium"
54,62,4160,"13461","Premium"
74,151,3097.64,"13464","Premium"
53,158,2834.17,"13477","Premium"
61,224,3830.84,"13481","Premium"
249,158,3019.22,"13485","Premium"
67,268,4566.56,"13491","Premium"
304,114,2885.11,"13501","Premium"
88,215,4393.63,"13505","Premium"
17,289,4558.29,"13510","Premium"
49,231,5101.52,"13523","Premium"
49,457,4683.74,"13527","Premium"
17,179,3448.29,"13536","Premium"
59,144,3112.73,"13538","Premium"
392,337,4006.17,"13542","Premium"
44,180,3032.26,"13557","Premium"
97,196,4838.18,"13562","Premium"
28,676,4546.54,"13571","Premium"
41,168,3489.28,"13577","Premium"
105,229,3319.53,"13611","Premium"
115,11,3070.42,"13631","Premium"
40,221,3648.15,"13632","Premium"
49,450,5073.47,"13634","Premium"
83,162,2999.16,"13635","Premium"
25,140,3071.68,"13647","Premium"
32,172,3288,"13650","Premium"
221,275,4894.88,"13659","Premium"
18,39,3119.44,"13685","Premium"
40,96,3114.4,"13692","Premium"
47,96,2770.73,"13695","Premium"
283,155,3365.86,"13707","Premium"
31,251,2815.25,"13719","Premium"
